imdb_id,production_company
tt1754367,No Dream Cinema
tt2396485,Farah Goes Bang
tt1758795,3 Arts Entertainment
tt1772262,Burning Myth Productions
tt0065198,Ondine Productions
tt2023765,Static Prods.
tt0100589,Castle Hill Productions
tt1132285,Dark Castle Entertainment
tt1223932,Globo Filmes
tt0050928,Wheel Productions
tt2830416,Darlow Smithson Productions
tt1022883,Upcal Entertainment
tt1925479,Jeff Most Productions
tt0024961,The Harold Lloyd Corporation
tt2476154,Maruti International
tt1532958,Contrafilm
tt1337117,Lux Digital Pictures
tt0997057,Leopard Drama
tt2182163,Avalon Productions
tt0091668,Silver Screen Partners II
tt0105078,Interscope Communications
tt1844203,IFC Films
tt2312890,Whitewater Films
tt1293751,CreativeChaos vmg
tt2324384,Intuit Pictures
tt1580426,Rampart Films
tt0086113,Amulet Pictures
tt0044396,Gene Autry Productions
tt1645048,Denjin Zaborger Film Partners
tt1040007,Sensory Overload Productions
tt1874789,Let It Play
tt1859446,Haos Film
tt3178822,OmniaTV
tt0049964,Allied Artists Pictures
tt1861279,Barricade Productions
tt0047149,Planet Filmplays
tt0050722,Gramercy Pictures (II)
tt0091810,UAA Films
tt2130114,
tt1488060,
tt2821088,Alcatraz Films
tt1821549,Paramount Vantage
tt1167675,TDMP
tt0094651,First Floor Features
tt2390361,Fox Searchlight Pictures
tt2229499,Voltage Pictures
tt1893326,Berney Films
tt1488181,Cinema Management Group
tt0041253,Warner Bros.
tt0086340,Corporación Nacional Cinematográfica (CONACINE)
tt1183908,Independent
tt0452692,Film Finance
tt2239512,Allfilm
tt2027140,Brio Films
tt2172935,Blackened Recordings
tt0085356,Clemi Cinematografica
tt2332579,Diroriro
tt2615134,"Experiments in Time, Light & Motion"
tt1623757,Screen Australia
tt2179087,Castlight Pictures
tt0036758,Monogram Pictures
tt0040473,James Nasser Productions Inc.
tt1753821,"Chaos, a Film Company"
tt2072227,Dibakar Banerjee Productions
tt1205071,Castelao Producciones
tt1981140,Moli-Mischief
tt0078381,General Pictures
tt0219919,Affinity Entertainment
tt0102848,Allegro Films
tt0105322,Filmtech
tt1621994,Walt Disney Pictures
tt0044367,Gene Autry Productions
tt0483195,S/S Fladen Film
tt2274570,New Artists Alliance
tt0069131,Hal Wallis Productions
tt0770214,Yash Raj Films
tt2659414,Fineworks
tt2377938,Friday Filmworks
tt0867334,Next Turn Productions
tt1808426,Elia Films
tt2364841,New Regency Productions
tt2070862,Lionsgate
tt1701215,Future Weather Productions
tt1846472,MK2 Productions
tt0053272,Pennebaker Productions
tt2133239,Samaritan Entertainment
tt1847746,Historias Cinematograficas Cinemania
tt2512204,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
tt0064684,Bell & Howell
tt2409634,Check the Gate Productions
tt2230358,Universal 1440 Entertainment
tt0098157,Stardust Pictures Nr.1
tt2061756,Sakura Films
tt0042176,Frank Seltzer Productions
tt1692235,
tt0086896,Adams Apple Film Company
tt0455949,Sidetrack Films
tt0080616,Helma Sanders-Brahms Filmproduktion
tt2345112,Exclusive Media Group
tt1846492,Zjednoczenie Artystów i Rzemieslników
tt2215151,72 Productions
tt0121244,Markfilmi
tt1606761,Excellent Film
tt0193493,Güney Film
tt0093720,"Albfilm, Tirana"
tt0189814,Kamera Filmes
tt0060558,Circle Productions
tt2717558,ABS-CBN Film Productions
tt1512228,2nd Floor Productions
tt1373149,Razor Sharp Productions
tt0882742,Alice Productions
tt0068190,Joseph Shaftel Productions
tt1985966,Columbia Pictures
tt2823574,Sony Pictures Television
tt1684913,Film-Clinic
tt1787988,Aamir Khan Productions
tt0066846,Nevada International Pictures
tt1736636,Dharamsala
tt0086876,Almost You
tt0439544,2710 Inc.
tt1554414,
tt0055743,Toei Company
tt1153102,IndustryWorks Pictures
tt1535109,Scott Rudin Productions
tt1928340,An Olive Branch Productions
tt2390301,Dub
tt0275085,Associated Television (ATV)
tt1745686,Coop99 Filmproduktion
tt0069371,Metro-Goldwyn-Mayer (MGM)
tt2577990,Bunim-Murray Productions (BMP)
tt1129404,Another Harvest Moon
tt2072145,Bronson Club
tt1422800,The Fort
tt1969175,Martin Chase Productions
tt0048623,International Artists (II)
tt0046731,Compagnie Cinématographique de France
tt0810951,Captured Films
tt0094383,Cinema Group
tt2002718,AR Films
tt2856738,
tt1450321,Steel Mill Pictures
tt0138680,Filminor
tt1645131,Amber Entertainment
tt1060249,Milk & Honey Pictures
tt0035706,Universal Pictures
tt2481198,Entertainment Film Distributors
tt0464320,Beat Pirate Films
tt0037722,Universal Pictures
tt1171222,Fox Searchlight Pictures
tt2294965,OJO Entertainment
tt1232827,Cream Film Production
tt2126362,MPI Media Group
tt1211956,Summit Entertainment
tt0037453,Universal Pictures
tt0103314,
tt0453533,Asgaard Entertainment
tt2094877,Vendôme Production
tt1869416,Fogo Cerrado
tt2261542,Traces of Nut
tt1407061,Fox Searchlight Pictures
tt2150209,Ay Yapim
tt0062457,Nouvelles Éditions de Films (NEF)
tt0268297,Christiania Film
tt1939659,Metro-Goldwyn-Mayer (MGM)
tt0063219,The Associates & Aldrich Company
tt1837703,Dreamworks Pictures
tt2558550,HBO Documentary Films
tt2708946,greenskyFILMS
tt0037179,Gainsborough Pictures
tt1609492,Nimbus Film Productions
tt2193215,Fox 2000 Pictures
tt0103812,New City Releasing
tt0086980,One Of Those Productions
tt0077247,Alan C. Margolin - Joel M. Reed Productions
tt1686660,Intermedia Network
tt0107748,
tt0051570,Santa Rosa Productions
tt1937269,Principle Entertainment
tt0036395,Metro-Goldwyn-Mayer (MGM)
tt0119576,Jones Film
tt0033366,Republic Pictures (I)
tt2636522,Black Chalk
tt2187884,Mankurt Media
tt0059205,Henry G. Saperstein Enterprises Inc.
tt1444307,Inti Films
tt0255198,Toho Company
tt0070122,Toho Company
tt1468381,Sheperd Glen Productions
tt0233277,Babelsberg International Film Produktion
tt0047966,Universal International Pictures (UI)
tt0046109,
tt0117089,Toho Pictures
tt0101483,Saratoga Film Corporation
tt1663625,Maltauro Entertainment
tt0092676,Lazer Entertainment
tt1825157,Alcove Entertainment
tt0109916,Toho Company
tt1646212,Colorfast Pictures
tt2024544,New Regency Productions
tt1727381,1428 Films
tt2286990,Serendipity Point Films
tt2187115,Parada Film
tt2544182,BlackBird Productions
tt1311071,Killer Films
tt0157894,Filmlink International
tt0412308,Miracle Cinefilms
tt1094627,Makhmalbaf Film House
tt1890383,BitsnBytes
tt1753773,Bronson Club
tt1806971,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
tt0133202,
tt0405461,Cinephil
tt2343617,Film i Väst
tt1180311,Green Garnet Productions
tt2170301,Tarnol Group Pictures
tt1891845,Finalement
tt0065776,Toho Company
tt0056648,Cory Film Corporation
tt2357788,Organica Music Group
tt0283090,B. Lord Productions
tt0101296,
tt2014351,Chaos Theory Entertainment
tt2017038,Roadside Attractions
tt0037989,Universal Pictures
tt0133104,Toho Pictures
tt0189764,Toho Company
tt1930546,Vertebra Films
tt1319722,Secret Handshake Entertainment
tt0060135,Seven Arts Productions
tt0088765,Lantana Productions
tt0101502,Cannon Pictures
tt0109323,Norstar Entertainment
tt2075352,Ventura Film
tt1731141,Summit Entertainment
tt0056219,Hammer Films
tt0106479,Entertainment Securities
tt1670627,Rollin Studio Romania
tt0026373,20th Century Pictures
tt0039032,Columbia Pictures
tt1709143,British Film Institute (BFI)
tt0083900,Zoetrope Studios
tt2304583,
tt2691722,Eyeworks Film & TV Drama
tt0169364,Agresti Films
tt0825244,ICE3
tt3063516,Dickhouse Productions
tt0938305,The Matthau Company
tt1981115,Marvel Studios
tt0076109,Backlar/Whitfield Productions
tt0065737,Columbia Pictures
tt0830535,Launchpad Productions
tt0366526,Toho Company
tt0790636,Truth Entertainment (II)
tt0404978,Crime Scene Pictures
tt2290840,CJ Entertainment
tt1377796,Long Song Pictures
tt1686768,Deutschfilm
tt1571565,Chanh Phuong Phim
tt1568323,Gunny Entertainment
tt1381418,Hawaii Film Partners
tt2304426,British Film Institute (BFI)
tt1275590,Fidélité Films
tt1937419,BBC Arts
tt0099436,France 3 Cinéma
tt1733105,Sonet Film AB
tt2852400,Xstream Pictures
tt2263058,Zero One Film
tt0110796,Gaumont International
tt0047400,Paramount Pictures
tt0826099,Mirovision
tt1894476,Film4
tt1698648,Maven Pictures
tt2094018,The Safran Company
tt1673376,Danmarks Radio (DR)
tt2299842,Good Film
tt2369331,Globox Media
tt1835955,Instinctive Film
tt1468387,10 West Studios
tt0377029,24 Hours on Craigslist
tt1726888,Historias Cinematograficas Cinemania
tt1666305,Re:Voir
tt0042883,Metro-Goldwyn-Mayer (MGM)
tt1836808,BBC Films
tt2204371,Forgotten Man Films
tt2093944,Bluefields Entertainment
tt1621039,Reel FX Creative Studios
tt0314111,Toho Company
tt0064470,Ambassador Productions
tt0098965,Newport Films
tt1456060,Boy Wonder Films
tt0044402,Metro-Goldwyn-Mayer (MGM)
tt1678040,BB Film Productions
tt0109498,Cineville
tt0101509,Golden Pacific Films & Arts
tt0379708,Devine Entertainment
tt0057924,Serena
tt0049358,Mosfilm
tt0053240,Suomi-Filmi
tt0387596,CJ Entertainment
tt0785012,Thema Production
tt0265104,Motion Picture Corporation of America (MPCA)
tt1470021,Portfolio Films America
tt2167791,Elokuvayhtiö Oy Aamu
tt1204975,CBS Films
tt2492916,Ear Goggles
tt2765340,Beijing Enlight Pictures
tt0050128,Arca-Filmproduktion GmbH
tt2403029,The Safran Company
tt0290014,Alexander/Enright & Associates
tt0051369,Columbia Pictures
tt1845283,Hare Brained Scream Productions
tt0072228,Metro-Goldwyn-Mayer (MGM)
tt1727358,Movie Mogul Films
tt1757769,Les Films d'Antoine
tt0085867,Paramount Pictures
tt0075436,Paramount Pictures
tt0139060,Peakviewing Productions
tt0191019,Desert Dog Films Inc.
tt0816362,Iron River Films
tt0437489,The Brinkmann Company
tt0071974,Artco-Film
tt0347330,Canal+
tt0452011,Studio Hamburg International Production (SHIP)
tt1413493,4th Row Films
tt2402179,Michael Mailer Films
tt1796406,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
tt2386327,
tt1853548,Hutson Ranch Media
tt0479879,Men at Work Pictures LLC
tt0092750,Troma Entertainment
tt2315628,Warp X
tt2431286,The Weinstein Company
tt0816442,Fox 2000 Pictures
tt2083355,Universal Pictures
tt1085382,Beverly Ridge Pictures
tt2718492,Opus Film
tt2256749,BOB Film Sweden AB
tt1250757,PERFINI
tt0278067,Malay Film Productions Ltd.
tt1485763,Fuji Television Network
tt2375379,Fuji Television Network
tt1604070,Flying Fish
tt0050112,Sam Wiesenthal Productions
tt0099260,Fred Weintraub Productions
tt1951264,Color Force
tt1335975,Bluegrass Films
tt0069228,Elías Querejeta Producciones Cinematográficas S.L.
tt2332514,La Sorcière Rouge
tt0046264,Mosfilm
tt1359553,Lleju Productions
tt1905040,Aldamisa Entertainment
tt2396226,
tt0053651,Miller Consolidated Pictures (MCP)
tt0054881,Harvard Film
tt0035771,Paramount Pictures
tt0062979,Factory Films (I)
tt2387559,Dreamworks Pictures
tt1196948,Media Pro Pictures
tt0099089,Mondo Furioso Filmproductions
tt0974977,Bad Biology
tt0070479,Otto Preminger Films
tt0040155,RKO Radio Pictures
tt1605765,St. Chris Film
tt2147048,
tt2314886,Rollercoaster Entertainment
tt0109449,
tt0116717,Seppä Callahanin Filmimaailma Oy
tt0075990,Charles Band Productions
tt0069530,Sagittarius Productions
tt1396226,Medusa Film
tt0051015,Romulus Films
tt1386683,Paradox Spillefilm
tt1743724,Django Film
tt0099280,RU-MAR Films
tt0109494,Excalibur Pictures
tt0088963,Favorite Films
tt3021058,Magali Films
tt1592292,Kinokultas
tt1789810,JumpCut
tt0040577,Columbia Pictures
tt2294629,Walt Disney Animation Studios
tt0164882,Daiei Studios
tt0808265,Atlantic Film Productions
tt0082272,Allegro Productions
tt0074412,Generation International Pictures
tt0263238,ABC News
tt2853614,ADCB Films
tt2168854,Marfa
tt0058933,Juri Productions
tt1129441,In Broad Daylight Films
tt2106675,Detention Films
tt0062310,Dino de Laurentiis Cinematografica
tt1839522,Film House Bas Celik
tt1838603,Kaminski.Stiehm.Film GmbH
tt2429292,Acne Production
tt1703049,Flying Dog
tt2042568,CBS Films
tt1426374,Ciudad Lunar Producciones
tt2312718,Open Road Films (II)
tt0089338,Racing Pictures
tt0112763,Everest Pictures Inc.
tt0443570,Bayerischer Rundfunk (BR)
tt2628830,Swanberry
tt0076765,Filmové studio Barrandov
tt0084643,
tt0049745,Producers-Actors Corporation
tt1885171,McCoy Media
tt2086799,Kim Ki-Duk Film
tt2304771,Videovision Entertainment
tt1322269,The Weinstein Company
tt0059080,Daiei Studios
tt0056714,Daiei
tt0200309,Daiei
tt1833888,When Angels Sing
tt2976920,TS Productions
tt2405182,Plattform Produktion
tt1510686,Myriad Pictures
tt2231554,Death Awaits Cinema
tt0860907,Gainax
tt1641624,Ce Qui Me Meut Motion Pictures
tt2224004,Kickstart Productions
tt1462901,GreeneStreet Films
tt0120381,Orion Pictures
tt3089388,High Delft Pictures
tt2430104,Code Red Pictures
tt1261900,Wyrd
tt1536440,RKB Pictures
tt0060446,American-International Television (AIP-TV)
tt1800241,Columbia Pictures
tt0359950,Twentieth Century Fox
tt1798709,Annapurna Pictures
tt0057503,Daiei Studios
tt0057715,Daiei Studios
tt1381512,Kadokawa Eiga K.K.
tt0069483,Jalem Productions
tt0064036,Jalem Productions
tt1017428,Paper and Pen Films
tt0877351,Revealing Picture Productions
tt2752200,Mandarin Films
tt2177509,Andy Joke
tt0072030,Elías Querejeta Producciones Cinematográficas S.L.
tt0052242,Warner Bros.
tt0164982,Daiei
tt2359427,408 Films
tt2201221,Leeden Media
tt1730311,Cinepata
tt2071550,Atlas Independent
tt0094962,Suburban Tempe Company
tt0033056,Universal Pictures
tt2704212,Yellow Film & TV
tt0254334,New Legend Media
tt0215135,Lions Gate Films
tt0054230,Perlberg-Seaton Productions
tt1785612,A Bird in the Hand Productions
tt0122037,Cornerstone Production Company
tt0088334,Kitty Films
tt0489085,Filmquest Pictures
tt1331115,OVALmedia
tt1091191,Film 44
tt0057714,Daiei Studios
tt2235902,Enumerated Pictures
tt1571401,Boje Buck Produktion
tt0052063,"Zespol Filmowy ""Iluzjon"""
tt0069214,Isabelle Films
tt1727523,Film Regions International (FRI)
tt1638364,Jigsaw Productions
tt0076313,Classic Film Industries
tt0091560,Jim McCullough Productions
tt2140373,Walt Disney Pictures
tt2287675,Film i Väst
tt1810798,Tarantula
tt0060434,Gold Star Productions Ltd.
tt0044477,Albert Zugsmith Productions
tt0053672,Bert I. Gordon Productions
tt0130377,Daiei
tt0191664,Daiei Studios
tt1446208,El Capitan Pictures
tt0057442,Opus Films
tt0425624,ARTE
tt0074226,Ellanby Films
tt0164984,Daiei Studios
tt1817287,Partizan Films
tt1646221,Aichholzer Filmproduktion
tt2095568,Cipher Films
tt2198241,Zero Gravity Management
tt1838520,MRB Productions
tt0795426,Clear Midnight
tt1041804,Vnesheconombank
tt0087998,Filmline
tt0064688,Arthur Conn
tt0082998,Centar Film
tt0452604,
tt0259340,Centre Européen Cinématographique Rhône-Alpes
tt0070013,Général Films
tt0081250,Impex Films
tt0202154,Daiei Studios
tt0123335,Daiei Studios
tt2430084,Trionic Entertainment
tt0118951,Sneaky Pig Productions
tt1764275,Blueeyes Productions
tt0073324,Nordia Films
tt0162854,Chartwell Films
tt1605803,Mozark Productions
tt2244856,
tt2275471,Double Eagle
tt1288461,Dentsu
tt1422651,Aniplex
tt2184331,Mulloy Productions
tt1321511,Good Universe
tt1695765,Cuévano Films
tt0065744,Les Films ABC
tt0057967,Les Films Corona
tt2969050,Constantin Television
tt0059942,Daiei Studios
tt0143012,Daiei Studios
tt0199905,Daiei Studios
tt1229340,Paramount Pictures
tt2093109,Aisle C Productions
tt2505938,Tripod Media
tt2400283,Village Plus Productions
tt3003668,Bona International Film Group
tt0071950,Cinemarte
tt1455810,Colorado Film Production
tt2319863,Whoop/One Ho Productions/Lil' Whoop Productions
tt0057556,Twentieth Century Fox
tt0039266,Benedict Bogeaus Production
tt0077525,Duke Mitchell Enterprises
tt1706620,SnowPiercer
tt0070861,Dovzhenko Film Studios
tt0060584,"Tvorcheskoye Obyeduneniniye ""Luch"""
tt1568816,Aeroplano Cine
tt2325719,Kevin Miller XI Productions
tt0099401,United Filmmakers
tt0090930,DACFILM Rome
tt0066221,Cinema Organization
tt2345567,Wild Bunch
tt0077233,Universal Pictures
tt2166616,Realitism Films
tt0101741,Creative Entertainment Group
tt0087373,Les Productions La Fête Inc.
tt2458106,Millennium Films
tt0088701,International Rainbow
tt0078058,Columbia Pictures
tt1128071,Rigel Entertainment
tt2062575,Churchill y Toledo
tt2258233,Run Rampant
tt0080764,A.M.A. Film
tt2836166,Liberty Spikes Productions
tt0137427,The Hong Kong Kai Fa Film Company
tt1879030,Acajou Films
tt2325741,Belarusfilm
tt1906329,Identity Films
tt1560671,Sonet Film AB
tt0080530,Leone Film
tt1623765,Silver Peak Productions
tt0845439,Boshra Film
tt1663143,Paramount Pictures
tt1384927,Bavaria Pictures
tt2987732,Rat Pack Filmproduktion
tt0068692,Jörn Donner Productions
tt1664971,Reprise Films
tt1282152,Local Films
tt2389120,
tt0342771,Film i Väst
tt3421186,MR TV-Film
tt2325909,Edith Film Oy
tt2147550,Riva Filmproduktion
tt2325717,Film1
tt3104078,Midnight Crew Studios
tt2570738,IFC Films
tt2419284,Lion Rock Films
tt2357790,
tt2173366,
tt3194532,Bazelevs Production
tt1247667,Parallel Media
tt0104362,Channel Communications
tt2513616,Black Dog Films
tt1874522,Fadak Film
tt2352230,Eyeworks Film & TV Drama
tt0985680,Buena Vista International (Sweden)
tt1954315,Graniet Film BV
tt2374196,Lumanity Productions
tt0082835,Alex Cinematografica
tt0093543,Nordisk Tonefilm International
tt0186725,Daiei Studios
tt1592530,Greek Film Center
tt2208272,Pallas Film
tt2182209,2/35
tt0124621,Cemo Film
tt2572632,Hereford Films
tt1427298,Paul Hough Entertainment
tt0079117,ITC Entertainment
tt2025667,Level 10 Films
tt1091666,Film1
tt0337610,Lucky UKFS
tt0075647,Arctic-Filmi
tt2088871,Solar Films
tt2091318,Uncle Freddy Productions
tt1429432,ARTE
tt1356790,Automat Pictures
tt1661382,Callahan Filmworks
tt3165608,Dolphin Films
tt0422091,Yash Raj Films
tt3011874,
tt1341746,Alalena
tt1942989,3K Pictures
tt1201658,Citi Productions
tt2281095,888 Films
tt2369396,Just Chorizo Productions
tt3311384,Boundless
tt2317524,WWE Studios
tt0162503,C.R.C. Productions
tt0069536,In-Cine Compañía Industrial Cinematográfica
tt2072236,
tt1311060,Black Bear Pictures
tt1509788,Prominent Pictures
tt0099462,EDS Productions
tt2473682,Paramount Pictures
tt1714915,Recorded Picture Company (RPC)
tt0067249,Toho Company
tt0025189,Universum Film (UFA)
tt0307538,Princes Films
tt0076706,
tt1814930,
tt0073034,Film Finance Corporation (FFC)
tt0061580,Hersua Interfilms
tt0119204,Audiovisuellt Produksjonsfond
tt0400201,Wise Guy Productions
tt0068704,Metro-Goldwyn-Mayer (MGM)
tt0065163,Charles H. Schneer Productions
tt0059887,Roger Corman Productions
tt1941541,Solomon's Signature Productions
tt2350496,Sikhya Entertainment
tt1776222,The Film Kitchen
tt0168922,Sandler/Emenegger Productions
tt0112998,Film One Productions
tt0109760,Axis Films International/Davis Joint Venture
tt0446463,EuropaCorp
tt0053306,Boyana Film
tt1833843,Jooyaa Filmproduktion Berlin
tt2113683,Dundee Entertainment
tt0382721,Brooklyn Independent Studios
tt0080711,Leisure Investment Company
tt2707858,Wy Productions
tt1135083,Cine Nomine
tt0290916,Union Générale Cinématographique (UGC)
tt0271984,American World Pictures (AWP)
tt1847548,Limelight International Media Entertainment
tt0099103,Bandidos Films
tt1700845,BBC Films
tt2295196,Bleiberg Entertainment
tt2263944,Toei Company
tt1774358,11:11 Films
tt1634003,100 Bares
tt1107812,National Lampoon
tt2325002,Envision Media Arts
